WMO_index,Station,Latitude,Longitude,Region
27511,NOVO-JERUSALIM,55.9,36.8166666667,45
34254,NOVOANNENSKIJ,50.5333333333,42.6833333333,13
27894,NOVODEVIC'E,53.6,48.8333333333,20
37006,NOVOROSSIJSK,44.715,37.8430555556,40
34213,NOVYJ OSKOL,50.75,37.8666666667,29
27491,NOVYJ TOR'JAL,57.0,48.7333333333,43
22974,NYUKSENITSA,60.4094444444,44.2188888889,66
22996,OB'JACEVO,60.3666666667,49.65,8
34109,OBOJAN',51.2,36.3166666667,41
27108,OHONY,58.5666666667,35.6333333333,48
34163,OKTYABRSKY GORODOK,51.6333333333,45.45,55
24122,OLENEK  (RS),68.5,112.4333333333,54
22912,OLONEC,60.9833333333,32.9833333333,26
22641,ONEGA,63.9,38.1166666667,27
27083,OPARINO,59.85,48.2833333333,7
26456,OPOCHKA,56.7166666667,28.7166666667,16
27906,OREL,52.9333333333,36.0,51
26389,OSTASKOV,57.1166666667,33.1,59
22133,OSTROV HARLOV,68.8163888889,37.3327777778,46
37089,OSTROV TJULENIJ,44.4666666667,47.4833333333,79
22897,OZERKI,60.2166666667,29.0,42
34199,OZINKI,51.2,49.7333333333,55
OBN,Obninsk,55.0992088318,36.6066093445,61
OKA,Oka-Terrase,54.9000015259,37.7999992371,45
27858,PACHELMA,53.3333333333,43.3166666667,37
22619,PADANY,63.2666666667,33.4166666667,26
22106,PADUN,68.6083333333,31.8038888889,46
34373,PALLASOVKA,50.05,46.8833333333,13
27823,PAVELEC,53.7833333333,39.25,18
27523,PAVLOVSKIJ POSAD,55.7666666667,38.6833333333,45
27962,PENZA,53.1227777778,45.0188888889,37
34063,PETROVSK,52.2833333333,45.4,55
22820,PETROZAVODSK,61.8166666667,34.2666666667,26
22563,PINEGA,64.7,43.3833333333,27
22349,PJALICA,66.1888888889,39.5238888889,46
26784,POCHINOK,54.4166666667,32.4333333333,56
34003,PONYRI,52.3166666667,36.3,41
27675,PORETSKOE,55.1833333333,46.3333333333,34
27223,POSHEHON'E,58.4833333333,39.1333333333,67
34824,PRIMORSKO-AHTARSK,46.0333333333,38.15,
37144,PROHLADNAYA,43.75,44.05,39
26258,PSKOV,57.8166666667,28.3333333333,16
22831,PUDOZ,61.8,36.5833333333,26
34098,PUGACEV,52.0333333333,48.8333333333,55
26359,PUSKINSKIE GORY,57.0166666667,28.9,16
PCH,Pechora,65.1999969482,57.1666679382,8
PIN,Pinega,64.6999969482,43.4000015259,27
27972,RADISHCHEVO,53.05,46.4333333333,37
22525,RAZNAVOLOK,64.5666666667,34.9166666667,
22602,REBOLY,63.8333333333,30.8166666667,26
34759,REMONTNOE,46.5666666667,43.6666666667,17
26882,ROSLAVL',53.9333333333,32.8333333333,56
27329,ROSTOV,57.2,39.4166666667,67
34730,ROSTOV-NA-DONU (34730-0),47.2666666667,39.8166666667,17
34731,ROSTOV-NA-DONU (34731-1),47.25,39.8166666667,17
34056,RTISHCHEVO,52.25,43.7833333333,55
34262,RUDNYA,50.8333333333,44.5666666667,13
27730,RYAZAN',54.6333333333,39.7,18
27835,RYAZHSK,53.7166666667,40.1166666667,18
27225,RYBINSK,58.1,38.6833333333,67
27281,SABALINO,58.3,47.1166666667,7
34635,SAHTY,47.7,40.2666666667,17
27373,SAKUN'JA,57.6666666667,46.6333333333,25
27995,SAMARA (BEZENCHUK),52.9833333333,49.4333333333,20
27480,SANCURSK,56.9833333333,47.3166666667,7
27271,SAR'JA,58.3666666667,45.5333333333,9
27760,SARANSK,54.1333333333,45.25,2
34172,SARATOV (34170-1),51.5566666667,46.0394444444,55
34171,SARATOV (34171-0),51.5658333333,46.0391666667,55
34178,SARATOV (YUGO-VOSTOK),51.57,46.0,55
27745,SASOVO,54.3666666667,41.9333333333,18
22621,SEGEZA,63.7666666667,34.2833333333,26
27462,SEMENOV,56.7333333333,44.5166666667,25
34357,SERAFIMOVIC,49.5666666667,42.7333333333,13
27577,SERGACH,55.5333333333,45.5,25
27618,SERPUHOV,54.9333333333,37.4666666667,45
22546,SEVERODVINSK,64.5552777778,39.7655555556,27
37126,SHADZHATMAZ,43.7333333333,42.6666666667,75
22869,SHANGALY,61.1333333333,43.35,27
22768,SHENKURSK,62.1,42.9,27
26072,SHLISSEL'BURG,59.9333333333,31.0,42
22271,SHOJNA,67.8766666667,44.1741666667,47
27441,SHUYA,56.85,41.4,71
27736,SILOVO,54.3,40.8833333333,18
34924,SLAVJANSK-NA-KUBANI,45.2833333333,38.1166666667,40
26781,SMOLENSK,54.75,32.0666666667,56
37099,SOCHI,43.5833333333,39.7666666667,40
37171,SOCHI (ADLER),43.4333333333,39.9,
22429,SOLOVKI,65.0313888889,35.6958333333,27
22802,SORTAVALA,61.7166666667,30.7166666667,26
22891,SOSNOVO,60.55,30.3166666667,42
26795,SPAS-DEMENSK,54.4166666667,34.0166666667,61
26063,ST.PETERSBURG (VOEJKOVO) (26063-0),59.9666666667,30.3,52
26063,ST.PETERSBURG (VOEJKOVO) (26063-1),59.95,30.7,42
26075,ST.PETERSBURG (VOEJKOVO) (RS),59.95,30.7,42
26275,STARAYA RUSSA,58.0166666667,31.3166666667,48
26499,STARITSA,56.4833333333,34.9166666667,59
34116,STARYJ OSKOL,51.3,37.8833333333,29
34949,STAVROPOL',45.1166666667,42.0833333333,57
26264,STRUGI KRASNYE,58.2666666667,29.1,16
27707,SUHINICHI,54.1,35.35,61
22717,SUOYARVI,62.1,32.3833333333,26
22676,SURA,63.5833333333,45.6333333333,27
27776,SURSKOE,54.4833333333,46.7,64
34954,SVETLOGRAD,45.35,42.85,57
22140,SVYATOJ NOS,68.1502777778,39.7525,46
27983,SYZRAN',53.1833333333,48.4,20
KSM,Samara,53.25,50.4500007629,20
SDM,Shadzhatmaz (Novopyatigorsk),43.7299995422,42.5999984741,75
SHP,Shepeljovo,59.9666671753,29.1166667938,42
SPB,St. Petersburg,59.9666671753,30.2999992371,52
34720,TAGANROG,47.2,38.9,17
27944,TAMBOV (27944-0),52.7333333333,41.4666666667,22
27947,TAMBOV (27947-0),52.8,41.3333333333,22
37193,TEBERDA,43.45,41.7333333333,75
27752,TEMNIKOV,54.6333333333,43.2333333333,2
22028,TERIBERKA,69.2022222222,35.1069444444,46
27697,TETJUSI,54.9480555556,48.7911111111,23
34838,TIHORECK,45.85,40.0833333333,40
26094,TIHVIN,59.65,33.55,42
34922,TIMASEVSKAJA,45.6333333333,38.9333333333,40
27758,TORBEEVO,54.0833333333,43.25,2
26479,TOROPEC,56.4833333333,31.6333333333,59
27051,TOT'MA,59.9805555556,42.7694444444,66
26997,TRUBCHEVSK,52.5833333333,33.7666666667,30
34646,TSIMLJANSK,47.6333333333,42.1166666667,17
22012,TSYP-NAVOLOK,69.7213888889,33.0927777778,46
37011,TUAPSE (37011-1),44.1,39.0333333333,
37018,TUAPSE (37018-0),44.1,39.0666666667,40
27719,TULA,54.2333333333,37.6166666667,3
22648,TURCASOVO,63.1166666667,39.2333333333,27
27402,TVER',56.8833333333,35.8666666667,59
TER,Teriberka,69.1999969482,35.0999984741,46
27321,UGLIC,57.5,38.3,67
27785,UL' YANOVSK (BARATAEVKA),54.3166666667,48.3333333333,64
27786,ULYANOVSK,54.3166666667,48.3333333333,64
22324,UMBA,66.6805555556,34.3497222222,46
22541,UNSKIJ MAJAK,64.8333333333,38.4,
34240,URJUPINSK,50.8,42.0,13
27106,USTYUZHNA,58.85,36.4333333333,66
34871,UTTA,46.3666666667,46.0166666667,73
27821,UZLOVAJA,54.0,38.1333333333,3
22003,VAJDA-GUBA,69.9361111111,31.9786111111,46
22805,VALAAM,61.3666666667,30.8833333333,26
34321,VALUJKI,50.2166666667,38.1,29
22867,VEL'SK,61.0666666667,42.0666666667,27
26477,VELIKIE LUKI,56.35,30.6166666667,16
22981,VELIKIJ USTJUG,60.7825,46.26,66
26578,VELIZH,55.6166666667,31.1833333333,56
22686,VENDINGA,63.45,47.9,8
34579,VERHNIJ BASKUNCHAK,48.2166666667,46.7333333333,28
22778,VERHNJAJA TOJMA,62.2333333333,45.0166666667,27
22100,VERHOV'E R LOTTY,68.5463888889,28.9272222222,46
27277,VETLUGA,57.85,45.7666666667,25
22889,VILEGODSKOE,61.1208333333,47.9938888889,27
22925,VINNICY,60.6333333333,34.7833333333,42
26695,VJAZ'MA,55.1666666667,34.4,56
37228,VLADIKAVKAZ,43.0333333333,44.6833333333,36
27532,VLADIMIR,56.1166666667,40.35,65
27176,VOHMA,58.9333333333,46.7666666667,9
34467,VOLGOGRAD (34467-1),48.7833333333,44.3333333333,13
34560,VOLGOGRAD (34560-0),48.7833333333,44.3666666667,13
27037,VOLOGDA (27037-0),59.3183333333,39.9255555556,66
27038,VOLOGDA (27038-0),59.3183333333,39.9255555556,66
27502,VOLOKOLAMSK,56.0166666667,35.9333333333,45
26067,VOLOSOVO,59.4333333333,29.5,42
34122,VORONEZ (34122-0),51.65,39.25,68
34123,VORONEZ (34123-0),51.7,39.2166666667,68
22829,VOSNESEN'E,61.0166666667,35.4833333333,42
22954,VOZEGA,60.4791666667,40.1880555556,66
22892,VYBORG,60.7166666667,28.7333333333,42
27643,VYKSA,55.3333333333,42.1166666667,25
26393,VYSNIJ VOLOCEK,57.5333333333,34.55,59
22837,VYTEGRA,61.0169444444,36.4594444444,66
VGG,Volgograd,48.5833320618,45.7166671753,28
VOR,Voronezh,51.9000015259,39.5999984741,68
22101,YANISKOSKI,68.9705555556,28.7811111111,46
27020,YARSHEVO,59.9530555556,38.5916666667,66
34866,YASHKUL',46.1833333333,45.35,73
34772,YUSTA,47.1333333333,46.3166666667,73
27857,ZAMETCHINO,53.4833333333,42.6333333333,37
22305,ZASHEEK,66.25,31.1166666667,26
34047,ZERDEVKA,51.8333333333,41.4833333333,22
22438,ZHIZHGIN,65.2,36.8166666667,27
22446,ZIMNEGORSKIJ MAJAK,65.4666666667,39.7333333333,27
34743,ZIMOVNIKI,47.15,42.4833333333,17
26894,ZUKOVKA,53.5333333333,33.75,30
,"RADAR Ardon, MRL-5",43.1816666667,44.3388888889,36
39501,RADAR Arhangelsk,64.6166666667,40.5,27
39561,RADAR Bryansk,53.2166666667,34.1833333333,30
,"RADAR Chamlik, MRL-5",44.7358333333,40.8636111111,40
,"RADAR Cherkessk, MRL-5",44.2683333333,42.0033333333,75
,RADAR DMRL-10,44.4336111111,43.9030555556,57
39541,RADAR Kazan,55.5833333333,49.2833333333,23
39424,RADAR Kostroma,57.8,41.0166666667,9
,"RADAR Kuba-Taba, MRL-5",43.8163888889,43.4083333333,39
,"RADAR Kyzburun, MRL-5",43.6686111111,43.4066666667,39
,"RADAR Labinsk, MRL-5",44.4833333333,40.9219444444,40
,"RADAR MRL-5, Psinabo",43.5255555556,43.9033333333,39
39401,RADAR Mineralnye Vody,44.2166666667,43.05,57
,RADAR Moscow Krylatskoe,55.75,37.4,44
39421,RADAR Moscow-Profsoyuznaya,55.65,37.5333333333,44
39442,RADAR Nizhny Novgorod,56.35,44.0666666667,25
,"RADAR Novokubanskiy, MRL-5",45.0166666667,41.1333333333,40
,"RADAR Otradnenskiy, MRL-5",44.2166666667,41.3833333333,40
39462,RADAR Petrozavodsk,61.8166666667,34.25,26
,"RADAR Poputneskiy, MRL-5",44.4833333333,41.4166666667,40
,"RADAR Psinabo, MRL-5",43.5244444444,43.9025,39
39422,RADAR Sheremetyevo,55.9166666667,37.5166666667,45
39423,RADAR Smolensk,54.8333333333,32.0,56
,"RADAR Sochi, WRM200",43.5480555556,39.8513888889,40
39403,RADAR Stavropol,45.1,42.0666666667,57
,RADAR Tver,56.8166666667,34.9833333333,59
39461,RADAR Valday,57.95,33.2666666667,48
39761,RADAR Vladivostok,42.35,132.05,
39420,RADAR Vnukovo,55.5833333333,37.25,44
39400,RADAR Volgograd,48.7833333333,44.3333333333,13
,"RADAR Volgograd, MRL-5",48.7927777778,44.3372222222,13
39502,RADAR Vologda,59.2666666667,39.9166666667,66
,"RADAR Zelenokumsk, MRL-5",44.4336111111,43.9030555556,57
1900416,1900416,-42.45,48.964,
1900417,1900417,-50.31,17.696,
2501661,2501661_100-2501661,76.999,-6.312,
2601623,2601623_100-2601623,73.158,23.231,
2900236,2900236,37.036,147.84,
2900237,2900237,49.871,176.818,
2LY6FKR,2LY6FKR,72.3,24.4,
2TJG8JX,2TJG8JX,47.3,141.6,
2WYXKTM,2WYXKTM,,,
3HJ39VK,3HJ39VK,-61.3,-3.7,
3VCY7WZ,3VCY7WZ,,,
4901114,4901114,57.087,173.52,
4901115,4901115,58.548,-178.902,
4DNGTZG,4DNGTZG,22.4,-17.0,
4SLGHSJ,4SLGHSJ,73.6,37.8,
5ZQCA7C,5ZQCA7C,68.3,43.9,
6UFJFVL,6UFJFVL,74.7,31.5,
7BSG3WZ,7BSG3WZ,,,
9QQZTED,9QQZTED,,,
BHMXU4J,BHMXU4J,67.5,41.4,
DRJUMEL,DRJUMEL,66.2,40.3,
DZA3WTX,DZA3WTX,48.3,144.3,
FMMXHEQ,FMMXHEQ,18.4,-16.4,
GJXAB7J,GJXAB7J,73.0,31.3,
GUNGEVE,GUNGEVE,22.4,-17.2,
HPYRQCW,HPYRQCW,-14.2,7.9,
JEQJJAW,JEQJJAW,68.2,42.2,
JGMRXSS,JGMRXSS,70.0,34.2,
JUPX2RU,JUPX2RU,70.5,50.3,
KEYQVMV,KEYQVMV,43.0,132.0,
KMBWJ5P,KMBWJ5P,,,
KZX6LVD,KZX6LVD,65.1,3.3,
LPP2QBH,LPP2QBH,71.5,65.2,
LVDUYGE,LVDUYGE,69.1,32.5,46
MRBRW7S,MRBRW7S,,,
MUCWQQX,MUCWQQX,,,
NYTTJSD,NYTTJSD,47.7,141.5,
PJS59WV,PJS59WV,29.5,-11.2,
RPFSSGW,RPFSSGW,69.1,36.4,
SBYSQXN,SBYSQXN,,,
UHR5H6B,UHR5H6B,,,
VHNKV8R,VHNKV8R,,,
WZY7WUA,WZY7WUA,59.2,22.3,
XBNS4NG,XBNS4NG,69.3,32.8,46
XCWNSNS,XCWNSNS,,,
YJAMPHW,YJAMPHW,47.3,141.8,
ZFNN88K,ZFNN88K,70.2,41.4,
ZLBLLFP,ZLBLLFP,25.2,-15.1,
ZNLDSMF,ZNLDSMF,71.7,64.9,
ZNV2STZ,ZNV2STZ,58.0,5.3,
ZUKTZAQ,ZUKTZAQ,59.0,21.5,
